,topic 1,topic 2,topic 3,topic 4,topic 5,topic 6
246,0.26306825132249295,0.5074437499633366,0.005189609286789635,0.10350599056565574,0.04957672765593354,0.07121567120579156
247,0.16181283910835473,0.10619085233593362,0.44975322868094536,0.2523051693688837,0.005105500349467493,0.024832410156415078
248,0.20674964212562014,0.4454421917819518,0.004814514467587564,0.12132274091685476,0.016651893733696244,0.20501901697428954
249,0.009551047421887109,0.08650957797189064,0.31703043770453826,0.05102510558617235,0.5308956916898229,0.004988139625688781
250,0.2212954564630029,0.3160129882084172,0.18902625010428126,0.16241643857994548,0.10405018354024136,0.007198683104111828
251,0.10378957291198843,0.1787798892192473,0.20718340717472225,0.3296771854269577,0.12666148315899373,0.05390846210809053
252,0.10264516730362536,0.08931697514976879,0.14189836760516839,0.45181415199865704,0.186743221662582,0.02758211628019841
253,0.01789124394221038,0.24753039414836045,0.16699807139311257,0.0385987496824977,0.272708644537089,0.2562728962967299
254,0.25613711618949697,0.21171353507967205,0.054451157944485566,0.23283288799540133,0.06809068662741401,0.17677461616353007
255,0.1866880409364759,0.10214897050468659,0.08153479358818748,0.40607940766386064,0.21733980459702062,0.006208982709768662
256,0.0937781036263629,0.1589690782398093,0.33005082076670733,0.1813343161748688,0.13823454314510641,0.09763313804714527
257,0.366022234887899,0.22066130667642164,0.12421054438485273,0.07598525977388929,0.13017839728851704,0.08294225698842031
258,0.2579285696317321,0.34616226785990656,0.22111828083753254,0.008987295214521131,0.024772304409898173,0.14103128204640944
259,0.24947703103448993,0.2852894741988668,0.17171917517430405,0.004797822010196874,0.026533466555036692,0.26218303102710566
260,0.12230482989107523,0.16068705943573816,0.4999035627797997,0.005886962864891214,0.02453341813904875,0.18668416688944695
261,0.2768704906545424,0.04044524024377963,0.12951826016789328,0.4073852414254291,0.039512533976431875,0.1062682335319238
262,0.5092714450433864,0.14521480916284757,0.2719122679649299,0.04266381418673581,0.02242402175151892,0.00851364189058141
263,0.26893709822213524,0.02861460912146782,0.01328008874205312,0.09621950287979229,0.3782998080283473,0.21464889300620416
264,0.017850756644158694,0.5456795263084598,0.01730198535785982,0.15663527323976775,0.21723494912334976,0.04529750932640417
265,0.009146044410435811,0.3068574157813436,0.005794443291914985,0.003452041508876611,0.13064924719230683,0.5441008078151222
266,0.1313736328712155,0.5718931958619994,0.01883246363514024,0.18117410279766435,0.06381849576106699,0.03290810907291353
267,0.31670840819804763,0.08517891062745347,0.22505101993473384,0.27380181350878235,0.04300864574330978,0.05625120198767301
268,0.029729455128658367,0.7677393842900558,0.11533414094894406,0.005713435768698497,0.018256596603487607,0.06322698726015567
269,0.03258205004499654,0.5345427038950381,0.005545263073534034,0.0713501698792913,0.1500024738793745,0.2059773392277655
270,0.2128246600426558,0.1119306480455511,0.08735124819771677,0.006037170226499834,0.23737435458408732,0.3444819189034892
271,0.003014210340803161,0.8929672201753459,0.0058813703172201385,0.004346369468665445,0.005531946598269536,0.08825888309969579
272,0.14570966653945153,0.2753102653787212,0.3682120230677255,0.006126238679079918,0.007150654034884224,0.19749115230013772
273,0.07861035173248206,0.7309266137609626,0.03452048914047955,0.027063593929780513,0.011833680572529995,0.11704527086376525
274,0.06496981684197771,0.02867743958136437,0.11327897348649528,0.6703642230350338,0.019604619734964617,0.1031049273201642
275,0.25683030959013436,0.5614534879004942,0.04734372101424182,0.010345370130705899,0.019898974379956854,0.10412813698446689
276,0.019080597620930943,0.22809713202312484,0.03979906990150368,0.031189402251120043,0.5470951854305467,0.13473861277277377
277,0.3618715286302293,0.31266206296867033,0.023009611150542147,0.15878385086350272,0.01650816444165512,0.12716478194540035
278,0.14278592540312746,0.6493237727460469,0.1815039737196572,0.008270428467812027,0.005845793678779318,0.012270105984577133
279,0.32635985317994004,0.1799419753593305,0.38314940166714245,0.00807245962608369,0.08289760351271282,0.019578706654790404
280,0.17408910234961275,0.2930116966765059,0.49030275860205497,0.01875433658892557,0.015385033281194853,0.008457072501705935
281,0.11989502212078157,0.2610350708248225,0.15070309526866896,0.3122848682862875,0.03633414877435686,0.11974779472508257
282,0.16907928369364175,0.36304389425786054,0.01182516864742317,0.11746639667346388,0.018953697430467088,0.31963155929714354
283,0.011343110109876963,0.5326729235891261,0.1774672889484331,0.16637436506809566,0.09361293337198709,0.018529378912481048
284,0.07417885396519865,0.026796296173361735,0.24476157145424504,0.4147857514604996,0.016587391697159424,0.22289013524953552
285,0.2717661006672474,0.09234745434194007,0.018335919449588976,0.3455824532786464,0.010839331380112248,0.26112874088246496
286,0.12996854528851287,0.048246024720563926,0.20440690187165855,0.4976920059461278,0.10505992085047519,0.014626601322661664
287,0.1629721120332816,0.5122978134865199,0.16465278843362668,0.03396523317166466,0.01910503964974514,0.10700701322516193
288,0.41094688198186563,0.08998311941740807,0.023006827203713682,0.08692651810184829,0.3798783465463551,0.009258306748809342
289,0.05252441077747884,0.3593582874615923,0.06531541100716182,0.009331110769977866,0.03464201350687556,0.47882876647691364
290,0.07680076197095341,0.18128762325615036,0.12064423527581321,0.15082812830852466,0.04268614670948988,0.42775310447906845
291,0.059609755028950696,0.3052057706565456,0.03705798761288785,0.13636550410580478,0.0372034607557069,0.42455752184010415
292,0.006025799207153529,0.2509378636022813,0.00414717159330403,0.4321760417630699,0.3044483206524521,0.002264803181739161
293,0.23915543394322905,0.006031676079555835,0.20203653639152402,0.02515162190740705,0.5061088788708945,0.021515852807389546
294,0.12582052572271932,0.49949405071002684,0.30382024860419726,0.012660895725360801,0.03710898571771202,0.021095293519983786
295,0.20755909000640485,0.3458125774565423,0.22967505598447435,0.0989403406717508,0.0348775686938305,0.08313536718699721
296,0.027821373855378313,0.2872433977478067,0.11304987196081534,0.1959613009943921,0.014765463641090744,0.3611585918005167
297,0.5073815850484562,0.06336697886511865,0.0610554056701487,0.006600220036108761,0.3507292415951738,0.010866568784993813
298,0.049994564362292895,0.17620350073334906,0.0667258576099823,0.46872630565739054,0.06729379218590464,0.17105597945108064
299,0.25188508512185925,0.4265733118899986,0.014515881232231789,0.0040279041144468414,0.012071206020721327,0.2909266116207422
300,0.2578557774229708,0.13590102209079777,0.10158589797031992,0.3414626072957065,0.02058929125896819,0.14260540396123678
301,0.4618236809217098,0.0046198070866069856,0.3288645283761105,0.10224353475203263,0.03628584670121133,0.06616260216232872
302,0.2314863968319225,0.07507076837251905,0.3831305484065718,0.004345043153000473,0.15026593732360258,0.1557013059123836
303,0.06812823978602586,0.42488114030151536,0.18752401319438322,0.3052042079125364,0.007863354606574722,0.006399044198964423
304,0.045028307665289466,0.10861467299565665,0.7807889235544778,0.01562573351384828,0.026675539543903604,0.023266822726824236
305,0.02202869862535151,0.4315289539207017,0.2860853761070509,0.011231621350910872,0.11781372738728929,0.13131162260869572
306,0.0774747804979322,0.24408896944005604,0.20389907477329386,0.034220969849451346,0.2677551639263758,0.1725610415128908
307,0.29385680402712366,0.5810338404174776,0.0204786606639504,0.08453823442513726,0.008798133662157474,0.011294326804153564
308,0.151896263049042,0.12004121930249824,0.21806371704006622,0.49297149508969423,0.004937645316037391,0.012089660202661907
309,0.17356659185567358,0.1680596345436293,0.15844848831347935,0.1686544674731234,0.09227074765315087,0.23900007016094355
310,0.13360524276312266,0.6754220757239897,0.01080989427888792,0.11186965839702508,0.052234713822603175,0.01605841501437142
311,0.2569042152014614,0.12429148842363609,0.10322730366362928,0.3525479433886601,0.008510937343502521,0.1545181119791106
312,0.21761356885730848,0.4142767165674014,0.09678265808939558,0.13890454281146578,0.005687176117990531,0.12673533755643832
313,0.3855086046800435,0.05400017708676267,0.11248018283563438,0.11244395619708455,0.22680327385986418,0.10876380534061073
314,0.3120933336072992,0.07425980302903185,0.15914806436105516,0.04519687668143355,0.17355926643154976,0.23574265588963042
315,0.15388622779072453,0.008290081027904773,0.255023041802963,0.020510279925183325,0.5392281417493312,0.023062227703893323
316,0.22469973051258407,0.21150257426376518,0.300369228409313,0.03814974388569616,0.13353403239869296,0.0917446905299486
317,0.5973204075643772,0.03202662933472121,0.014689389114605662,0.012321693987143506,0.018029437201376855,0.32561244279777557
318,0.07321799717891213,0.24139918534769395,0.5479558491490479,0.12511748041556014,0.006851707170294446,0.005457780738491497
319,0.13785426040087045,0.01311697422652813,0.038125877371097516,0.7308312976248815,0.022509108058763657,0.05756248231785871
320,0.4261961649359718,0.03298439217907543,0.4063996778007024,0.09183511095273275,0.0200502163630709,0.022534437768446703
321,0.33946632300726637,0.03618920308322046,0.21816715482517637,0.007518036147380475,0.055038117634893816,0.3436211653020626
322,0.21915730020146812,0.418559800031753,0.023120462037570816,0.03306968807847943,0.08191296963095186,0.22417978001977668
323,0.41428919582270146,0.28746253613441847,0.04769916435244293,0.19522951824073684,0.04424039421609456,0.011079191233605692
324,0.29690411791802646,0.39132906130982587,0.14348384609380765,0.06659225574758086,0.09697624237365621,0.004714476557102901
325,0.16058422205042122,0.042579550601644325,0.11049748453515813,0.1998613198933369,0.45990030755793243,0.026577115361506976
326,0.1859747943351926,0.17343947957885056,0.2072101602962,0.2106988791621368,0.006774234134995378,0.2159024524926247
327,0.18226648856600347,0.44904777732155315,0.15298623424830346,0.10207739540004353,0.0179915113485131,0.09563059311558329
328,0.23618087439776503,0.19011560716237844,0.011250838806195332,0.17140231731958666,0.14934997052919197,0.24170039178488256
329,0.3802749035804023,0.4958798307267118,0.004378785337983897,0.0072889086154244,0.04889453870633651,0.06328303303314109
330,0.177459323173112,0.6726752985737287,0.010382648419051017,0.015096943247598785,0.11790866709448213,0.00647711949202745
331,0.08936909797660844,0.07373244341906349,0.1464407946783301,0.00784141275588173,0.004121513534107094,0.6784947376360093
332,0.5989234510970478,0.3260402163263763,0.003499226607947585,0.03877270639881459,0.0059845613613218746,0.026779838208491828
333,0.14302236333514343,0.06549815002692563,0.5665674277288402,0.05483762161911509,0.046409073648688036,0.12366536364128769
334,0.1739546936256227,0.046638601201342264,0.2921058613271903,0.16101923999602152,0.21811077051949534,0.10817083333032795
335,0.1865213928447017,0.14603373111446308,0.011377986472925896,0.0076894231740002395,0.0027730114402097486,0.6456044549536994
336,0.271544359049225,0.4052825138194111,0.19539871608124323,0.09482999215177189,0.011992417121290443,0.020952001777058304
337,0.9070120042583275,0.008214156293453926,0.006773307542134718,0.03924142585204633,0.03617258766472678,0.0025865183893107324
338,0.2183779831408057,0.2945360434920908,0.2751970153325586,0.08427592534455908,0.013786034071260703,0.11382699861872515
339,0.2664372749060111,0.0441510206417925,0.3794786989271456,0.16510583819440278,0.1303816303062689,0.01444553702437909
340,0.014074285851805543,0.11312613909392741,0.38009472215502016,0.03996692012594412,0.008582924942270226,0.44415500783103246
341,0.07050696802004716,0.8712253981577774,0.02276755151370865,0.003905241911872928,0.012829657195574282,0.01876518320101951
342,0.07240346496453022,0.07284757562929528,0.4496952968618264,0.23750818947709587,0.002566349101039338,0.16497912396621295
343,0.2368321195037772,0.0070025772411187945,0.12051914452424539,0.2832623381199821,0.024397123004790282,0.32798669760608623
344,0.08248274729801608,0.6626292141590564,0.09551334297801678,0.13828741325761668,0.016278087998591553,0.004809194308702511
345,0.45500478469283817,0.07076908040643458,0.011183135746160602,0.017524042832546417,0.22929848775371275,0.2162204685683074
346,0.18156382425009696,0.5546765189266779,0.1562052471092747,0.0704953515806701,0.006619886625370349,0.030439171507909972
347,0.3002560981230024,0.38416756916577005,0.1185313801554612,0.09071594702488753,0.0856547958879768,0.02067420964290194
348,0.005300384700111452,0.15486313278498387,0.1795413389764683,0.21614034681895355,0.06705557412612598,0.37709922259335693
349,0.3421775957393508,0.27523863442881885,0.022115964165855432,0.03560379398043876,0.24369999074827386,0.08116402093726227
350,0.9129900510157791,0.02783971578436929,0.020852348476876687,0.008707054534828099,0.01815550744324307,0.011455322744903733
351,0.4994183872074542,0.1473487316414172,0.11480604213448979,0.06144726397676109,0.032545746505787336,0.1444338285340903
352,0.02012258276584078,0.2906725717452827,0.1387536517038806,0.5388239362774755,0.004363584095532903,0.007263673411987458
353,0.24217952549415114,0.2866400689755708,0.02197417390884836,0.3782135718765922,0.0438304966864182,0.027162163058419286
354,0.3075369118058122,0.2680033248604943,0.2293796730949596,0.13344803431198984,0.04078311700969943,0.020848938917044632
355,0.26769910244753564,0.12229114352505432,0.01275528398849366,0.3655576186823775,0.18046078170914134,0.051236069647397436
356,0.12121477899350415,0.3670095232568084,0.18087500943374935,0.23200264047160185,0.018131429408474408,0.08076661843586184
357,0.06566078328734057,0.5672568633842666,0.03718900022596148,0.08503688629915174,0.04101759498922628,0.20383887181405327
358,0.5415690089306111,0.3583390161111562,0.02178870870812612,0.022141112219256215,0.046139256125141456,0.0100228979057089
359,0.01820595413462063,0.03353624257305332,0.3412280696637801,0.19364257741552937,0.01210308163892609,0.4012840745740905
360,0.6660656881162131,0.10505693426782405,0.02778205217425468,0.06825755716264294,0.09516878364042594,0.0376689846386393
361,0.07900233761269006,0.009749498479375694,0.49293127782531104,0.23973386267293878,0.13751043666360166,0.0410725867460828
362,0.314814576426602,0.1994079061777595,0.026076402806143664,0.011604015224403496,0.08259835354768716,0.36549874581740427
363,0.029218201341065748,0.36104622832450817,0.27538555920781,0.006111673879197145,0.03187794815747234,0.29636038908994655
364,0.08865430645419098,0.17294889570110045,0.008681974281088056,0.7158986926496514,0.005445350912858388,0.008370780001110661
365,0.33573288214938146,0.13335351498895975,0.032190127315096934,0.1386441577066524,0.35421991328891406,0.005859404550995373
366,0.25590692270551463,0.3940081585914573,0.006940039927769795,0.16723620687241558,0.03331473469331883,0.14259393720952382
367,0.5170506913127465,0.22108356922827785,0.030767595351257268,0.03896268707895166,0.17432052492211583,0.017814932106650833
368,0.18581052085587013,0.502575566621676,0.076190193946221,0.005789557867394353,0.16129691098184817,0.06833724972699032
369,0.5018154240467952,0.08025062671811403,0.046245253417790455,0.20741823637331808,0.03598790610582606,0.12828255333815616
370,0.3030342999808422,0.3271195527594598,0.3079112765514602,0.040513680432387525,0.017927333884078838,0.003493856391771414
371,0.3405038806366634,0.07054060550928265,0.3786006346612855,0.005473729667777892,0.04118658471980675,0.16369456480518382
372,0.005924618184939305,0.39557189061196674,0.4745420706889984,0.005961719114530223,0.03664266143773888,0.08135703996182649
373,0.1257313362472428,0.5816874927520861,0.01648937833630826,0.0830678007693155,0.16872717171087862,0.024296820184168788
374,0.45136024392197455,0.0030734739044015356,0.004473252327205439,0.0026171838723415162,0.4626027071600447,0.07587313881403224
375,0.2461968523635909,0.5019959955772471,0.196351851224985,0.0029930966800246423,0.023967981015623026,0.028494223138529378
376,0.31603573454915773,0.01577894162794694,0.16674875563877273,0.22323501174802657,0.1277900863505573,0.15041147008553876
377,0.28949798428650514,0.39591745058069894,0.24941327230539745,0.05844470166200987,0.003923375337993532,0.002803215827395126
378,0.2427277519602579,0.28720263746965585,0.04599463698117439,0.09099628661419226,0.13307167705976267,0.20000700991495698
379,0.2501315377929845,0.08028337805585459,0.00671985953650727,0.5677173693081751,0.07744024304167221,0.01770761226480641
380,0.11071663090183925,0.5012117426497725,0.006536471766552516,0.08218887718105199,0.2931449611825464,0.006201316318237282
381,0.08751568661144814,0.24853070663991061,0.23296048027881633,0.022764186286625288,0.0496883757789262,0.3585405644042734
382,0.1148345965398583,0.05035056418611259,0.11672879820395753,0.06070145681517232,0.6315836337673661,0.02580095048753306
383,0.228989562717913,0.31692906090963985,0.3029495896161631,0.034896555022404435,0.10651716088082842,0.009718070853051167
384,0.6927303863078361,0.15162104787727407,0.13009631569966626,0.007725717651395616,0.010355523694015665,0.007471008769812269
385,0.6255287493150692,0.22882499048281044,0.006587265361649593,0.01065937778209978,0.023560673904696405,0.10483894315367462
386,0.23831163334023636,0.12441094958079481,0.05715805979975579,0.5507555978098367,0.023560532916344735,0.00580322655303157
387,0.11353665225821016,0.6645921683804341,0.017204150457706843,0.023196614365249276,0.0462021977094136,0.135268216828986
388,0.4532686545725123,0.021305335787902623,0.005786553485259437,0.007663611748432216,0.010237890056599776,0.5017379543492936
389,0.19347754124452995,0.4053944862528557,0.13126112277620056,0.03305297513893862,0.21893778429629496,0.017876090291180202
390,0.1890416872054338,0.2578693233306612,0.2580761298740727,0.2577345028631919,0.008432851460867224,0.028845505265773258
391,0.19786177979643088,0.1572471764112821,0.1758297240340512,0.23749660116534252,0.21101792738486969,0.020546791208023635
392,0.32591956364620817,0.4497346162511029,0.03965058129057355,0.018037432828199577,0.15478605379133722,0.011871752192578522
393,0.11949337750147934,0.37692697078270515,0.07566495718305181,0.30721200934682413,0.027960985423763473,0.0927416997621761
394,0.3875929558215402,0.12307014946227358,0.11621140034286111,0.07093920084125865,0.2048676938952426,0.0973185996368239
395,0.5870093022052134,0.25350508492019014,0.016763830335875623,0.05515009381050309,0.02133396524226238,0.06623772348595536
396,0.01645865528764131,0.5635443386345625,0.2849746321439604,0.025236059171493835,0.011044611571226387,0.09874170319111548
397,0.2129953493982545,0.07455527084134697,0.010116137485723318,0.21731968403692337,0.02327493552362013,0.4617386227141318
398,0.6111646630882768,0.008936080409968987,0.02703627902688464,0.005126016756648728,0.20572829367917533,0.14200866703904552
399,0.34900187579099956,0.009253768244924623,0.5273320934301372,0.009573082545400248,0.0912900411105654,0.013549138877972891
400,0.102448610900717,0.2102123420194901,0.6368044417279363,0.00993897579247681,0.01737543685946406,0.02322019269991574
401,0.040884924725947805,0.38338112314579037,0.05942961493728769,0.47273097708224304,0.006700979568314778,0.036872380540416305
402,0.3095533537313693,0.286175213108652,0.1153798763978357,0.03179268937544399,0.04366859681100343,0.21343027057569558
403,0.13773028266669876,0.17336154133100887,0.3329249585648204,0.01387825697146398,0.026587286996256464,0.3155176734697515
404,0.18947757972559998,0.015969495160137664,0.10142057713167525,0.017959319596206103,0.005395726495896187,0.6697773018904848
405,0.5524898535782717,0.31492934730802113,0.0046286229449983085,0.04488449384971271,0.07630879714338933,0.006758885175606785
406,0.39410879829956824,0.3919332655924488,0.1749916139236681,0.011744503036943242,0.010776913856451683,0.01644490529091994
407,0.29961612329811826,0.07859903306165955,0.2278854517266706,0.13959323599504989,0.05689551050106907,0.19741064541743264
408,0.23386368339274313,0.5923577397201599,0.016315708114293365,0.09120876045542335,0.05409211734620327,0.012161990971176984
409,0.1554524083941963,0.10381968815935906,0.6732253438838757,0.007328719761894553,0.013956624265718674,0.04621721553495578
410,0.1896186812486555,0.31963099869099376,0.10025196813650368,0.21689192792459105,0.16637977882844354,0.0072266451708124235
411,0.17008821029065743,0.42717323007348473,0.13447304753505937,0.11151127382345297,0.022898044042515716,0.13385619423482972
412,0.3262372364173733,0.23872217426582462,0.013293209211590567,0.00418492596811195,0.09323294613677048,0.32432950800032906
413,0.12372714443159649,0.30262993270680666,0.02328298188057111,0.0501712553187651,0.10735213017721038,0.39283655548505036
414,0.18142555670621532,0.24365670071979448,0.020495178906625184,0.4468603161187414,0.014078400311949114,0.09348384723667448
415,0.14527434100061426,0.1855161454396487,0.3159317873660491,0.3369076540283102,0.00962658903546155,0.006743483129916175
416,0.17384984112782007,0.5633307565403853,0.03098039891144402,0.15447434664477835,0.03605016240207886,0.041314494373493334
417,0.23858233147747326,0.15893768065102049,0.26849815328104965,0.1698651154847634,0.15327543126701848,0.010841287838674607
418,0.4563904660103932,0.020573756673322886,0.05834070754937908,0.224575085561959,0.07832633812578978,0.16179364607915608
419,0.23163071226544105,0.0294939501762427,0.6965359332014355,0.01016185099156198,0.023251453627234703,0.00892609973808409
420,0.27536220476135476,0.3404710595205949,0.04081246411988877,0.05072822480559288,0.02443056966681537,0.2681954771257533
421,0.6514358685161078,0.02267900174155049,0.035021535880766876,0.0065697463347974445,0.08451100322059443,0.19978284430618296
422,0.43091189387812734,0.27857682973956877,0.12742608521487195,0.0057150542080291935,0.0161401233728739,0.14123001358652884
423,0.4474978805467663,0.5093534045697844,0.003495094975934991,0.006369107928162074,0.021398202202788038,0.011886309776564189
424,0.42635658147096767,0.3503529648098917,0.17235073853182423,0.008992213521780092,0.0395660751428842,0.002381426522652122
425,0.050929642835354144,0.24579149962948696,0.16182874035097958,0.24517567810621607,0.2050382230169775,0.09123621606098564
426,0.02708621380160353,0.20505077034083136,0.6539147612960996,0.004869970586574902,0.09465260777133375,0.014425676203556975
427,0.4827678472890791,0.058945708891676114,0.2067151591015396,0.12109226680478376,0.1147185379273918,0.015760479985529693
428,0.10960399406353,0.2997970271963782,0.4135216448896483,0.003284078877459226,0.16696882260674972,0.006824432366234534
429,0.36866977287993136,0.007310799822497941,0.018410163263792023,0.004774331708688037,0.5980661643975902,0.0027687679275004706
430,0.5525453827834487,0.17981166726009798,0.05030862400876373,0.16467606298001855,0.014816005132622738,0.0378422578350483
431,0.1985206265762199,0.20773695529831882,0.0027900978081682637,0.2586600957987578,0.011159402909212494,0.32113282160932266
432,0.014482520124615102,0.508357685580911,0.22495719689595117,0.21149166175452538,0.019240627967686857,0.021470307676310446
433,0.06485711448768113,0.5429499485764024,0.031082353555267346,0.2229988903812977,0.11445340508879097,0.02365828791056039
434,0.320118026655909,0.42311534586865884,0.21098365159895235,0.014990235466693954,0.016612619214018947,0.014180121195766966
435,0.5923470622499871,0.23437154216004355,0.016327671388074665,0.05345114729200072,0.05206835516878305,0.05143422174111089
436,0.28048111803631975,0.03616430222258926,0.2375202341944119,0.03320729033959015,0.40323585599738204,0.009391199209706824
437,0.39375392989483743,0.027142290163052866,0.03630776428477468,0.08373854299940643,0.44721749641009195,0.01183997624783667
438,0.3276873446432165,0.29182014776343673,0.08882621644882518,0.15151828193447164,0.0588715121408183,0.08127649706923164
439,0.34913795455354757,0.035012500593045295,0.5216267266061332,0.022638217452903026,0.056850617076971345,0.014733983717399597
440,0.28772480974091513,0.2013839303884552,0.023371070514728174,0.009289499779907904,0.4720759123833507,0.006154777192642846
441,0.6937745680313887,0.18599113124230757,0.016997916578762023,0.07714511439667644,0.006228482112836853,0.019862787638028408
442,0.10496978508324879,0.30635725121371915,0.007453893438578551,0.0043349144013364455,0.2268952330372904,0.3499889228258266
443,0.2740286166797927,0.5535658316681711,0.08066263631717578,0.042783296341050096,0.03866784410955411,0.010291774884256207
444,0.06787825581830971,0.03904075886292816,0.006249838686786854,0.10519340059134441,0.5377236949642785,0.24391405107635233
445,0.4606393326710441,0.05611811843749757,0.0969477029048695,0.2661000795255459,0.007949116662090175,0.11224564979895281
446,0.4244953811136421,0.14220801768228147,0.11765163376195101,0.03509964585403893,0.24871274487967393,0.03183257670841261
447,0.13670867824659075,0.16466372376810087,0.5539778623059088,0.042380806934109866,0.10075829378405457,0.0015106349612351022
448,0.13741549716497273,0.29940789221621716,0.35702594136541893,0.172820098238158,0.020055035543630206,0.013275535471602946
449,0.7505311140846912,0.1379316667871902,0.004842868358226191,0.082460685674251,0.0222288721186275,0.0020047929770139125
450,0.37401660145698057,0.20289850344132487,0.016261472175881208,0.08197947310455814,0.18841477182682026,0.13642917799443494
451,0.40023491523990307,0.20927372394699592,0.05639847794955758,0.0070431527421437965,0.2654783590214332,0.06157137109996641
452,0.6247012793680571,0.01713424001997217,0.013647912784760094,0.006977642577762565,0.33387932109841356,0.0036596041510345567
453,0.0686111731579037,0.2744487398605386,0.1384509541142736,0.3926334944820494,0.08234272165936578,0.04351291672586906
454,0.32281626713887346,0.10555656287420957,0.25178377754910386,0.14077906882976624,0.005501809477590581,0.1735625141304563
455,0.18477944948420258,0.18557570873663357,0.0083423881353392,0.12360361735771559,0.04484017213242763,0.45285866415368153
456,0.024423946982428505,0.13898368232837674,0.018405762896948633,0.00249074345237217,0.30554672899867463,0.5101491353411992
457,0.255259049047079,0.2038901225236574,0.28414909858197207,0.005788017234112018,0.15445359998853786,0.09646011262464171
458,0.20376609402358478,0.617137089368019,0.026349259242572528,0.11680568096236978,0.022296377965614993,0.013645498437838858
459,0.32562388093669464,0.14779666748075296,0.1797883774359719,0.027339453959283267,0.02003314913603243,0.2994184710512648
460,0.09793484001621879,0.416388949107971,0.42226153464092797,0.02002861341835309,0.03442189464921117,0.008964168167318022
461,0.6485826232380597,0.01566262827840824,0.1339946921062652,0.1703499270628396,0.018784459839898852,0.012625669474528391
462,0.515649406503955,0.25236882575151814,0.09021410314775613,0.07520779425019197,0.028257997414401693,0.03830187293217709
463,0.6391138829306812,0.0053069148694772856,0.24499783514857218,0.010894715708302532,0.09191987968668787,0.007766771656278995
464,0.12050166351440185,0.27382524287546584,0.012762081944047524,0.06798079911249566,0.04666394922072143,0.47826626333286776
465,0.3119751194955626,0.1959351419029275,0.014100532653710649,0.017528195241569157,0.45661191952869573,0.0038490911775342918
466,0.3146279309778489,0.15150734599113214,0.18179474637416654,0.012038507302015469,0.11446742960644947,0.2255640397483875
467,0.17182429948562078,0.08926300132750598,0.01617802569628898,0.39392475648693115,0.03624320416527802,0.2925667128383751
468,0.18750148125989435,0.08580794314386954,0.007754260706493011,0.6866657962511614,0.004706036062482605,0.027564482576099163
469,0.05081617352354237,0.3858070445691611,0.25551729702101805,0.03630963365296294,0.012260155276663147,0.2592896959566524
470,0.7503689183106351,0.03966090880763735,0.007517437813844939,0.009408877862837053,0.16494771282390694,0.028096144381138582
471,0.021130755708839735,0.42446502147563836,0.22777716257126235,0.15828497331856553,0.14780883546663665,0.020533251459057406
472,0.12507313962608058,0.008578896277181693,0.6682828828756453,0.00808146849758055,0.13176192452053684,0.058221688202975075
473,0.29267118612056303,0.6138833011281687,0.003164461092934762,0.02031960140797083,0.0525467809841606,0.017414669266202026
474,0.12892592414274573,0.0066163205381227115,0.4059804319809056,0.439413661993235,0.017234279697112276,0.001829381647878714
475,0.1655116785430099,0.3002952178322758,0.0916826931706939,0.049031962892661526,0.05921461050922032,0.3342638370521385
476,0.3266935120543759,0.1728312901072573,0.2036659053619957,0.0953904546762633,0.18106388938435758,0.02035494841575025
477,0.3586642891268134,0.3269980337550126,0.21127777472362713,0.027438857388421636,0.05379051164405155,0.021830533362073634
478,0.12960955773942848,0.012725540320001139,0.009040057699890055,0.7628395345889262,0.08107316746272583,0.0047121421890282955
479,0.2070860131886982,0.7030907424129397,0.014599118896580169,0.023452677879072747,0.04218451998437602,0.009586927638333152
480,0.6294433077658259,0.2775798550826739,0.009995309867504317,0.055891986357709464,0.011783278068493013,0.015306262857793391
481,0.12626245055395727,0.03919794060457871,0.0041700987180538236,0.17940471406348044,0.6380667514058619,0.012898044654067853
482,0.42969337645300015,0.14635444779953885,0.11002653234712037,0.03859652402354983,0.26415241384893184,0.011176705527858877
483,0.20666807680145777,0.3551985645208268,0.22170131858690217,0.06954468532487279,0.0899069601661294,0.05698039459981111
484,0.3420157747944379,0.00955447508037095,0.15119938907841188,0.030670484320889906,0.436974875894006,0.029585000831883257
485,0.2003495040333891,0.2101953686327926,0.057813330074485254,0.12882874619849405,0.0423539258470131,0.3604591252138258
486,0.39890272860147447,0.13448425066137817,0.10805496223630491,0.004494470540255542,0.014455936559048655,0.3396076514015383
487,0.22625170835932612,0.529972093881062,0.14531877983675973,0.007177467864774766,0.08667887907314405,0.004601070984933356
488,0.1153096831184649,0.10797746535171744,0.4032728789267331,0.14975385839473979,0.22063172370465334,0.003054390503691412
489,0.2379814461383234,0.3510160518015481,0.31477781467428667,0.009665109455836323,0.07965128243881228,0.006908295491193234
490,0.23911213960859282,0.1025296703126023,0.4919094044549547,0.1323421505937796,0.02213039217491612,0.011976242855154518
491,0.21105513648762464,0.21914356952884384,0.009108605638057408,0.4383650355647255,0.05964185116984395,0.0626858016109047
492,0.09265346059022986,0.27643650822002686,0.5216557011664532,0.04189756355125054,0.03940629559548604,0.027950470876553515
493,0.3306002548640733,0.13024136047929405,0.28991639018005183,0.12537736318469336,0.08301645270389924,0.040848178587988254
494,0.5135693310753776,0.30830544980178715,0.03165483100703498,0.010819396641546936,0.009741069599969416,0.1259099218742839
