,topic 1,topic 2,topic 3,topic 4,topic 5,topic 6,topic 7,topic 8,topic 9,topic 10
150,0.025123168897286823,0.003720558066347532,0.10276413264961874,0.07659810250096727,0.00813178171459486,0.022496961910764987,0.03243649557207108,0.005945919336532522,0.7181364832071001,0.0046463961447161806
151,0.038079605627850295,0.23610697352741364,0.17254122100365119,0.13650917862167633,0.08583922903698614,0.263276962993956,0.0302174189566146,0.005620899593231618,0.012485911000938564,0.019322599637681646
152,0.02116818157467806,0.17281404122295518,0.17055533275522397,0.11737644177916871,0.2112084197749107,0.013698411255860016,0.16841537368092982,0.003769450757710469,0.11570611997964543,0.005288227218917696
153,0.10740973768475615,0.26465217815654357,0.004376473744500755,0.006341502743120765,0.08586638253004673,0.0040487311741429595,0.010831485798872735,0.0036675077767314226,0.5008904947716328,0.011915505619652156
154,0.01279882138112293,0.005145505878794136,0.018439431991549984,0.21192618658880422,0.3850634182030347,0.010971373376140597,0.10910311527945901,0.20770750812625347,0.01995424022737343,0.018890398947467447
155,0.01138129640302814,0.029965136583574106,0.05454347223403188,0.41986085022354763,0.04268144859772038,0.354442588896921,0.013269020165740391,0.04378513959777775,0.01788027479904339,0.012190772498615353
156,0.01632418028193579,0.049268377844549134,0.20447928513740043,0.14830128997182182,0.0038896263068985337,0.014586920245472609,0.342491480202567,0.20157418227846075,0.005208428063213083,0.013876229667680878
157,0.16914083022491547,0.010242386518879744,0.06410476886592588,0.03353079592076156,0.17902991359012113,0.2112895816217055,0.10343622210084728,0.08156067230868184,0.14194267017590972,0.0057221586722518425
158,0.40145676140641606,0.009906081796605702,0.40066103191511504,0.03704234127994599,0.04895057266368734,0.013646765691836468,0.03320685013937469,0.033247038418677405,0.01110780302620541,0.010774753662135915
159,0.32762945604416904,0.00981377118080809,0.12755976632509816,0.03328111928703058,0.04355400803913336,0.03860838908120113,0.3788689434719898,0.007849360610129561,0.011582650490938757,0.0212525354695016
160,0.39440250049934394,0.048828148092854656,0.03559219297694059,0.011555127751252108,0.07595469672428713,0.007300991282617953,0.36559693534248466,0.004230973331151439,0.04901399233754246,0.007524441661525119
161,0.6952144981533691,0.04927994007327681,0.00879818278260616,0.006781387271756823,0.13096030816278884,0.006242327812809486,0.07072990345586366,0.007505156000140322,0.013011823589551018,0.011476472697837792
162,0.08284670521905214,0.09805776846570008,0.08656596551212775,0.09991105808353848,0.015194346506389815,0.04621713300059381,0.49789628490120635,0.033581244575371774,0.012745148212827627,0.026984345523191997
163,0.20465874627210653,0.033058544451857665,0.04153052210794115,0.027482946743755798,0.1151017027029358,0.15546058642031774,0.14339772634704634,0.21915866462839353,0.045461728031892454,0.014688832293752993
164,0.019581735768250404,0.012909812522389394,0.011865501611165834,0.21516668036076458,0.010316663604119397,0.09463108712165531,0.3880296172384888,0.18414309560486541,0.058623458682251724,0.004732347486049053
165,0.07896306741910857,0.1322127131910582,0.2778077112371506,0.018056454095778194,0.37436863250511887,0.005669573522290464,0.009930755697649889,0.010868504578994138,0.05051038147101204,0.041612206281839134
166,0.042333017264815406,0.03326370916658892,0.09078899371251008,0.03057163169961359,0.09162338926395308,0.06376827356451645,0.006574865256955854,0.004572605951558945,0.0031276633619419917,0.6333758507575457
167,0.1170856637317569,0.06115058126535151,0.41039851669028354,0.005222536098017875,0.0564084183602115,0.0956848290252425,0.04256200044389159,0.005194379480877418,0.008997657285438032,0.19729541761892913
168,0.10823952434143473,0.06437176683525246,0.06958119705835697,0.03461301944705629,0.0043482467944526695,0.005716612950479982,0.4250072628891723,0.05038324127138551,0.23355098866476295,0.004188139747646175
169,0.4216976328410045,0.05006481314034472,0.013727055961594287,0.01907344250683774,0.004366150435414153,0.009244978024990382,0.3181124753206406,0.05467441301098205,0.03798660147536864,0.07105243728282298
170,0.0072547716422291944,0.0051772552409268926,0.1977593779482229,0.06904320063085946,0.022504336215153,0.08157050219127605,0.539738269092106,0.014729466111752493,0.02488061251535366,0.037342208412120256
171,0.47036309456379843,0.004433332802562298,0.11848116943260802,0.24922480791569968,0.05261310886637051,0.012923916922649123,0.01110207624850824,0.007070660967630001,0.06795631301271537,0.0058315192674583405
172,0.5205228233192458,0.010037361287513298,0.009553875436079976,0.01149783535442219,0.1407531036770801,0.004642021471049729,0.22597255221821097,0.01946848906537874,0.05381909273219939,0.00373284543881975
173,0.08967216288776864,0.012116831170614533,0.010573044553096357,0.006783895289418221,0.059318045994959476,0.026757945061379167,0.08246937203880403,0.5522543946256296,0.15283810754499666,0.007216200833333242
174,0.5457006100916805,0.006310542836153144,0.027479786846625942,0.028305438664721218,0.10338721750988801,0.06094264070946594,0.02241161788094642,0.010136848793273291,0.0745774061407527,0.1207478905264929
175,0.018356215114175765,0.009622305285238258,0.08663508631396458,0.16002550122150735,0.013679441587403895,0.005901289915251054,0.014094100800536434,0.6446571655906448,0.03466522362491246,0.012363670546365522
176,0.09958665826664938,0.05582781116892545,0.19107928984304762,0.006478659308399221,0.090464454059767,0.03307821044580841,0.3381920207262806,0.14529568155903264,0.009759734633045318,0.03023747998904454
177,0.056888667151108796,0.05403139264784989,0.009148257169145097,0.22863482776380972,0.02548941420882072,0.10958080193914793,0.21753343963873564,0.21679195437678106,0.076199435484801,0.005701809619800116
178,0.011573085056971596,0.011880087085475626,0.18727481608765176,0.09611086877229791,0.008239652011108352,0.4295437374410778,0.17756208882956653,0.015736361118114772,0.019383604257138774,0.042695699340596895
179,0.2082161976774056,0.02434269785753602,0.12309412473726421,0.09432625845754938,0.18346415103022645,0.06968003145115205,0.04254601602520216,0.028579323968969627,0.21190808316552365,0.013843115629170816
180,0.05658623481971874,0.35877908190551183,0.049474186951976945,0.2560254377469396,0.03884390055742895,0.019947920815393667,0.07140065941233657,0.08904741746124184,0.015037435552843011,0.04485772477660896
181,0.010034846852891216,0.2390439568685042,0.011047429156248106,0.007108567819190608,0.4817496621895428,0.04343671706417521,0.15201209661329484,0.010323080942789779,0.03070853164166822,0.01453511085169502
182,0.004798480087182345,0.05289256032925228,0.02146900900628141,0.008275660733798004,0.0836902827135105,0.00414701263590729,0.7071272430081931,0.003911662734677173,0.10823999057501271,0.005448098176185093
183,0.02971023451423602,0.0034296511744801575,0.013709228030978106,0.30812012003904976,0.12688148726103773,0.003026745618466803,0.016334545460172066,0.002692831068895403,0.003459620268066577,0.4926355365646174
184,0.06402930165746311,0.014308894380477109,0.5933530344652556,0.048508373120581545,0.12081741243617244,0.0037274108734638885,0.03217338961016783,0.004856398208774314,0.02169916368083255,0.09652662156681163
185,0.10484988479799463,0.038450805822672005,0.006183765921581701,0.006428244900989633,0.005617437990306363,0.04233427165682199,0.17780172326701638,0.05427716708547367,0.5578054498137129,0.006251248743430748
186,0.1110289497043587,0.26412182224799036,0.014004266784123833,0.11903141053400194,0.03217075256086271,0.01645911554995912,0.37606421854499483,0.018968815415580865,0.015796629080084723,0.03235401957804297
187,0.7063915945681297,0.014184698790743144,0.042999789068047745,0.005534059918663399,0.03645838961063968,0.010064733285339215,0.14642505141805764,0.0069443037536377214,0.0125341665494954,0.01846321303724633
188,0.029631190349231618,0.2607894417059909,0.07957236231589324,0.0050371878608980545,0.4801505882149165,0.00938448677117929,0.09518030556741229,0.011271962961709117,0.020076354867330518,0.008906119385438484
189,0.026787111513894096,0.05972877681934651,0.10146228858000028,0.07715855765742251,0.23665567986139235,0.24229911111788852,0.23299991800141656,0.0072103246914703234,0.005276804877958209,0.010421426879210618
190,0.16150809640265795,0.005963312768724361,0.13765989819960722,0.29817431253789545,0.08601305960905205,0.02176159417489412,0.030461607094819737,0.1620152583164393,0.06434434200401425,0.032098518891895536
191,0.013743230812383612,0.12782244065766163,0.09662026822224765,0.00586941594690263,0.16857624120409362,0.037795256763963066,0.4441700214711255,0.0072483835718756585,0.08925051360213598,0.008904227747610544
192,0.10580491916887624,0.006044479274034228,0.09451935076468054,0.12379218861447068,0.06099122409516612,0.08653501459457631,0.3948734498833488,0.006211512006889811,0.08174739875116739,0.03948046284678983
193,0.006565065075331245,0.0060752759396718115,0.44716785648149937,0.011095518160359174,0.050519203741198816,0.009618046516798406,0.4300696464260427,0.012002783202243114,0.008872166767784132,0.018014437689071194
194,0.1489310998456258,0.19468368815721251,0.0645933502052619,0.05427707638504055,0.13876563435490127,0.15183734553335124,0.1502885980566457,0.03725469602932351,0.009250320590716461,0.05011819084192104
195,0.22878482803276184,0.022464054993605525,0.041536575145191025,0.07527759324737979,0.02489235431412296,0.20677433476317128,0.34179987932859524,0.007496875304387785,0.017868893643782812,0.03310461122700177
196,0.05561648502940851,0.09473555660009032,0.021784288911511532,0.03181809389106036,0.05133587666686994,0.09606606407314648,0.16652075325230373,0.2920626576387319,0.08316645836424398,0.10689376557263323
197,0.018613359894616398,0.011113562258993374,0.013638635605554063,0.05944954701893337,0.005085305581586192,0.09856686467309353,0.1707381175868289,0.06246445622789291,0.5576169967546258,0.00271315439787545
198,0.05430408857655658,0.01059760044319396,0.007085107769599015,0.23844097599287692,0.04201128770834469,0.005226398135295076,0.2099177564533205,0.03735507533735684,0.12752237874505812,0.26753933083839826
199,0.032691875315080665,0.012403001886746444,0.08990844326719846,0.004605012495016779,0.01275715700338952,0.07063366796911394,0.004091919266775795,0.12819410473240003,0.6408448917775833,0.0038699262866950246
200,0.02898382808118642,0.005825420462413065,0.011052932975619571,0.003686578842536256,0.004374491509142905,0.008355702833086585,0.8911371886981772,0.015131476520694973,0.01144920794119364,0.020003172135949425
201,0.09279527163899122,0.013297093362207779,0.013016926774183918,0.11331075648304784,0.09174345915717036,0.5591403668196604,0.08662926703888048,0.006321511890499411,0.014251513315505376,0.009493833519853268
202,0.286004005748041,0.09044823055914213,0.28383980228562283,0.008504268890915717,0.07224411490144964,0.09058250308844712,0.08094188834384937,0.029289118664357034,0.04795464836537765,0.010191419152797518
203,0.09086127202566435,0.02563832715004464,0.07523036531388612,0.07407705297134266,0.43886601806952585,0.03730167830701289,0.15146305033987711,0.04542065349256672,0.002630529651435025,0.058511052678644544
204,0.007560791715427084,0.112671473114892,0.09280734574157358,0.450934592568291,0.07373342093534595,0.04550107020765819,0.1149326197125091,0.027724032670322876,0.03100583263717426,0.04312882069680593
205,0.06257064353628473,0.15023198952192152,0.011871934319807109,0.10385344878700371,0.195238093051779,0.009182159608638177,0.44367563869541427,0.004156952462901928,0.00870324084247753,0.010515899173771999
206,0.010493868424769738,0.303235262263656,0.009200732991666462,0.01967089679486715,0.25309869086853115,0.02528105525624629,0.2361214308026489,0.011593507039571545,0.019747057936901152,0.11155749762114159
207,0.007136594474981718,0.011790518738614385,0.37498035104285793,0.015140825983609524,0.05203307238085627,0.12044696414211449,0.36808784678676965,0.0030982609679742375,0.042988044480013796,0.004297521002208038
208,0.011709584815831696,0.32928614755438107,0.1330376643829389,0.03387303665905804,0.010419763385740207,0.030218888424828966,0.20081709193470157,0.2411706649310214,0.003930688315274968,0.005536469596223079
209,0.17279856946491515,0.004000043333752558,0.011362369583783567,0.6217056172973264,0.04817443516735277,0.00600448230059239,0.10628577512166663,0.005942451752599531,0.015452557206576928,0.008273698771434058
210,0.34072602248032535,0.27294533216212474,0.01154232676012058,0.015375952283515177,0.09786394791637307,0.007290716830866649,0.16729481247789174,0.04351725635408623,0.021696146096493573,0.021747486638202942
211,0.003726763601498914,0.5054713902341043,0.02352974566780339,0.00843916930367983,0.023960498337701648,0.0918176026763008,0.04615167761919457,0.009992752765405925,0.23050584160165952,0.05640455819265114
212,0.1386494394368823,0.027237325171348605,0.23897019763081426,0.0844321404746988,0.006873475500963679,0.023198054821661724,0.38913266690361575,0.07080464778267889,0.013279626165634056,0.00742242611170193
213,0.044651926834076636,0.0450258092891656,0.016262377456240675,0.16501358919322545,0.07619453801926204,0.29975650922712715,0.20722475897300247,0.049184687719751076,0.09416501928416905,0.002520784003979995
214,0.02607923171482449,0.06368565641547312,0.01025381688260569,0.4043636242987111,0.027932511348352545,0.23121312680679576,0.18742480226299765,0.005646685079045039,0.039051687414434856,0.00434885777675971
215,0.008873326874852584,0.04951293937104776,0.05795491801594917,0.01211571961280475,0.008265317191714885,0.007905463029398289,0.2953354841041783,0.2100253906021587,0.04895860146622891,0.30105283973166663
216,0.044590652689630694,0.06005051618685569,0.4608901130650176,0.005075903250638221,0.2736678324006458,0.03403841241633695,0.05723865912275042,0.01233016719685273,0.038017637369343646,0.014100106301928303
217,0.152109943841107,0.01034902072567888,0.2372383228563496,0.09416538115931161,0.00801778356880441,0.15466633831929377,0.25876082638051834,0.009991267082056705,0.04071185962183373,0.03398925644504596
218,0.09815813841466359,0.1939004422388719,0.03473982519830252,0.09066246908943894,0.0677398565950448,0.10454381617958147,0.2138869885869204,0.004438576745362282,0.0526810003866072,0.13924888656520684
219,0.014665383438034692,0.01925160307181297,0.16918991811600387,0.0110156015515755,0.3992193572044492,0.21774168953528691,0.12600288218982628,0.027871434703229243,0.010760364005131706,0.004281766184649566
220,0.3520528024144177,0.2833890402188255,0.006584945570999365,0.008477210609642504,0.07290789459848533,0.006192529453143441,0.22196895934837862,0.005546414642404223,0.020899981023890343,0.02198022211981295
221,0.03901447178271999,0.5417146174580689,0.11023088301399366,0.12791802790002166,0.018343115592799195,0.02322711633857219,0.03649615962939926,0.014973752306830823,0.03868794731475063,0.0493939086628437
222,0.02073910173443855,0.006095114200704633,0.06055727003312904,0.21124299425209955,0.012453736270247798,0.014897060179224278,0.1685301082618188,0.47140423154292127,0.025655986009178296,0.00842439751623763
223,0.011247775053754775,0.08538415230599707,0.06535873347553565,0.015941795313777585,0.27669129345103183,0.009621302064647837,0.09579768873059272,0.4262762039104636,0.005310288218683953,0.008370767475515021
224,0.02165735934167526,0.0066832278030316905,0.09919030136954976,0.34085080021771763,0.004929914210986827,0.04633731375742248,0.1286534996790738,0.026900905626088708,0.26810091763896926,0.056695760355484626
225,0.008107309558789985,0.007815277384320852,0.19788644313058615,0.12597258839705405,0.021076983375631762,0.024562663805161113,0.27420768553288244,0.20130310940813134,0.04509654863141659,0.09397139077602562
226,0.004474396167104799,0.006479276931296736,0.2790093957866066,0.15206092224319248,0.004197224460106014,0.2732779826198653,0.11248213746446051,0.002077442861332186,0.15605477795279996,0.009886443513235421
227,0.028079037439024592,0.03582595015483683,0.11661170656633028,0.1923492128463995,0.028799083425088755,0.12390317115641776,0.04940181178207953,0.1796713721870908,0.0029629203641152475,0.24239573407861675
228,0.01823194799016946,0.03894549482651541,0.4280010496892123,0.061682813090385126,0.027172927667571584,0.026214978253770307,0.2699128610627298,0.009650105917841281,0.007631666699067333,0.11255615480273728
229,0.031030035151420374,0.4933396894419863,0.006199254684763731,0.01324187370315212,0.1721886560095177,0.004961151874898582,0.23735078857995937,0.013747858038869389,0.017938668484403987,0.01000202403102847
230,0.0878233087887738,0.07557776456610223,0.010929379546600565,0.006637926464848578,0.12865279462859147,0.008293514984848793,0.1252282506607562,0.5341563631860007,0.013612550893142967,0.009088146280334813
231,0.05168302727867483,0.02328677571644826,0.09809052210383354,0.43367864709703413,0.14304913650701478,0.00868313085696328,0.1869524537117334,0.02424685382559594,0.00904843271651258,0.021281020186189336
232,0.31352729402388846,0.007107009614692326,0.061970237693990404,0.028524403177532597,0.0440049451279348,0.0099146362527784,0.1537644701598252,0.1709269704290087,0.10477308014545172,0.10548695337489736
233,0.03849181685647314,0.040200772091094565,0.2409434399700993,0.07346306473559366,0.28629961486703226,0.22483262922345296,0.037951505894338926,0.022655023155481454,0.02736456117491813,0.007797572031515709
234,0.383389346223047,0.06571063097114643,0.014301163075426568,0.16495372481605464,0.003439713843476886,0.04201439057324324,0.006544102428301454,0.016841716753637704,0.00599507538879229,0.29681013592687366
235,0.2453509549695154,0.0946881305742274,0.06327183695362852,0.013353117984696062,0.054731845036571566,0.0891411224701785,0.363341697832601,0.03871972500871014,0.015030610004482633,0.02237095916538877
236,0.24601927397998544,0.36267415603701925,0.00909803555159725,0.16052676868208202,0.029939602096175463,0.00675279866308823,0.03131358576984563,0.13532647572437217,0.01083169975884915,0.0075176037369853455
237,0.06522344135683625,0.0860989212622982,0.011305217344270454,0.19109048848649143,0.006828930944993911,0.11035627062241432,0.10092349705474206,0.14571742100942478,0.1987821127429331,0.08367369917559545
238,0.002773922151751643,0.4287382933743352,0.02762359069618098,0.22655939177143788,0.15596219184325613,0.004757253702971132,0.00473600564677992,0.037322354467513426,0.09977682324082228,0.011750173104951286
239,0.1655025230087122,0.0051160085743033245,0.46987324880003284,0.017970869994039355,0.20923569589166024,0.026090915152988264,0.01693257025449338,0.06228272329638346,0.010768921955920259,0.01622652307146677
240,0.19683599723845419,0.2118537103460041,0.03001955660257715,0.0726832677682837,0.006594759477395568,0.16723467424408478,0.13608492322724808,0.12214703166614725,0.042503975131994595,0.014042104297810637
241,0.009877304570144673,0.08963830961496022,0.152011955482085,0.03334757541779014,0.24029283756700073,0.10234420667420233,0.012475745378119758,0.09911250060258425,0.01846407653975866,0.24243548815335433
242,0.03170906826563424,0.06618310009811107,0.020487959027745462,0.24306004106057505,0.056629708895267444,0.009736571833028982,0.022061765694557672,0.09997501344606338,0.43231205039812676,0.01784472128088993
243,0.009853421051614852,0.05197741130671431,0.5523515727633348,0.015797205539496532,0.13463168462239586,0.10223129581969852,0.06569185658562937,0.017974252200705452,0.011646519544265418,0.03784478056614497
244,0.10014791485940905,0.007101173197076042,0.23095070464287776,0.05798717369891693,0.006980576810515298,0.24142985756464844,0.039408203118802984,0.22859430716382934,0.03520458503389845,0.05219550391002559
245,0.046695249654441516,0.02205120147920409,0.013270050111390331,0.029004054047854284,0.7838512208915294,0.015853066863103574,0.0159856566784226,0.010769472358890487,0.016251897322026438,0.0462681305931372
246,0.2244632053765858,0.01791083391805071,0.44346906044644874,0.004145015062775979,0.043069680622326745,0.0036023830857860577,0.19049604397477576,0.00819783430709804,0.0029515358683111195,0.06169440733784105
247,0.031088108035259757,0.06254494104074529,0.3807277046029564,0.01376598913286221,0.007089278342395145,0.03618061351616041,0.05285592376164561,0.05136155241169121,0.0431051310631748,0.32128075809310924
248,0.4438041522896948,0.2176063051614885,0.02159974328848167,0.009481674576975432,0.058119188885702514,0.021539908314893455,0.16544100330233463,0.033768284815028506,0.00920993752411417,0.019429801841286447
249,0.0037069120645545693,0.01700674514781513,0.012902780318465043,0.021920482651202,0.007934050588793632,0.7898391117207322,0.0050282867412329655,0.04458704505739825,0.09088094165053205,0.006193644059274375
250,0.036377110683990695,0.14034984286301122,0.4150284419240927,0.1958984582918284,0.0675123343126769,0.03126398906088574,0.018000403949357327,0.03525829134645704,0.04877124689220693,0.011539880675493004
251,0.16438253665454738,0.2081605386018252,0.016170367412714295,0.0888563508702021,0.02708583176763979,0.09943582227634404,0.03031736684477813,0.024486422387944292,0.08055232082331412,0.26055244236069075
252,0.3504670965178954,0.02762123838681663,0.014721636733518543,0.2037374470371087,0.013281367354266283,0.005238761147621946,0.06620635554153562,0.040399094049720516,0.010820748134449651,0.2675062550970666
253,0.16964153560101553,0.11804738400904514,0.014651215096588073,0.12935774612897516,0.005426579649903702,0.012928900412790153,0.3925378783442706,0.05451090576739642,0.09662215540622186,0.006275699583793495
254,0.315120443567092,0.20995349804673466,0.01067697973472622,0.06479733634847656,0.02578148637478481,0.015876991745665123,0.2788956326403921,0.04625911665789577,0.004465380742879391,0.028173134141353317
255,0.2897514615337028,0.02426540210617042,0.03923566363230631,0.11778810612324289,0.033590280970741834,0.22691515020798428,0.06245375591183097,0.054670480686432245,0.01757818690915689,0.1337515119184313
256,0.025244885990719515,0.06219965817696292,0.015018702965818758,0.09559930711406812,0.26292969738771466,0.029196773759315776,0.1217661015998716,0.29292050555260046,0.018983324981014727,0.07614104247191346
257,0.044118837771949485,0.3511104096649494,0.1164253454635186,0.24291343636938245,0.005987457147249687,0.06998244987245597,0.10675126569455211,0.01959537682961465,0.022244210231949956,0.020871210954377804
258,0.02404569192466678,0.0367810955822575,0.22905304021440545,0.01306893706288634,0.28441985238347567,0.10436183965737077,0.06991465194205511,0.17263024995112008,0.026529028745433562,0.03919561253632875
259,0.004108381293192452,0.1732983745456341,0.21247151540392512,0.21015378957501127,0.013014912793366225,0.007033063458966773,0.3435602113292826,0.01708920475679609,0.00726292441928673,0.012007622424538504
260,0.005994600336964493,0.07622957816545067,0.11384813478318091,0.03479856774353935,0.006011885577450051,0.010890921131357229,0.19793433911446895,0.1499568857045276,0.0213615669804646,0.3829735204625962
261,0.10846446143944691,0.37820289644404276,0.24338374940158708,0.023459294168521702,0.00782092826949274,0.10508725170208406,0.005054834631239501,0.1035552092719831,0.018595742252484847,0.006375632419117237
262,0.09267311446994657,0.03278310224336233,0.13607823560840165,0.3644083814102957,0.05168988373529804,0.012852447110039729,0.1939516163880066,0.05723356913974082,0.036307086138241434,0.022022563756667217
263,0.2597636760286152,0.012913955314521662,0.004960731031399992,0.1655737693881725,0.1451416323691582,0.0579513804920216,0.08667505978743,0.007678502563327791,0.05269607875130837,0.20664521427404453
264,0.20390494564933456,0.026744221328040642,0.11300885519526926,0.030895129322726946,0.04683840352316092,0.01354658356258713,0.04742414585160936,0.43344893397604195,0.07718758414422594,0.007001197447003227
265,0.010678207719096779,0.006006402965718124,0.012056311838379966,0.03668684161865355,0.014513618796903759,0.013331039249398656,0.729759797718969,0.006039066617134469,0.004775153358702449,0.16615356011704335
266,0.3106602339844833,0.06213449067931054,0.0235455528311825,0.009762310948473775,0.05477902354023149,0.1038662712203931,0.3688939790168309,0.0055939652423127005,0.010659094704620585,0.050105077832161095
267,0.20780577682457588,0.011152552281135505,0.15941901633519845,0.199136705184363,0.020539098936885283,0.10170496520079408,0.11869346027749164,0.010369366673500587,0.14711404930711633,0.024065008978939262
268,0.0284063492595504,0.44889791330263934,0.1437438071203611,0.023873738291526485,0.006818794479196926,0.004993320229365856,0.25046926882903386,0.04268122694035115,0.040366421825811266,0.009749159722163586
269,0.033740408877436956,0.4823742300238872,0.09440039762752249,0.1051794762871443,0.012612296362775022,0.005703575793901545,0.2137226672125587,0.008129327129769428,0.033578574944956294,0.010559045740048116
270,0.14317214702229142,0.0053626938280594005,0.009045606697175936,0.016577447824965032,0.011273118089380495,0.08308153559421212,0.4240562444781684,0.005255077521605311,0.00868800431516762,0.29348812462897417
271,0.0032837580719553604,0.09149722527904125,0.5159320669507425,0.002949424036273807,0.0453378834331894,0.003400642506855146,0.31357983266881123,0.00440540366405196,0.009765137002423619,0.009848626386655816
272,0.019771054501735618,0.014265945188898432,0.11374395619820488,0.07522421846979233,0.1092592093847823,0.003525637634377626,0.2527367287435571,0.39184681498050944,0.008480347650967984,0.011146087247174214
273,0.05555967390977979,0.6194186127108113,0.05736661295171442,0.005504351819410339,0.06228996549882693,0.004080299002056198,0.08311883353993796,0.09201668785948149,0.010770040423714667,0.009874922284266898
274,0.7275545369339173,0.10000766382813431,0.010557500191191263,0.017581196597314584,0.012577102157052437,0.0049011213188663565,0.01514958519892709,0.03097082618417157,0.05492823336537287,0.02577223422505228
275,0.12342311788379941,0.009054039051016328,0.4140001895394757,0.010509766238937217,0.0298995541410051,0.009964890196335239,0.13024249407255614,0.12155248315688046,0.14732667993397625,0.004026785786018117
276,0.0076255467477181664,0.15961594763148026,0.04325135005075594,0.006633808962857438,0.4217109171334632,0.00590435994299614,0.22227223664629625,0.025184396563591907,0.10003891402041469,0.0077625223004259
277,0.11791762399053911,0.15031197030595278,0.24533175748525216,0.0858702294465203,0.20442588844229445,0.04410933684143211,0.08595554526102832,0.009472495069887664,0.02123017918903632,0.03537497396805685
278,0.0650743854915628,0.04683476789522478,0.5765832681875653,0.007252303554413397,0.0818948311141275,0.007293407965074947,0.03619099908594819,0.11686521546251158,0.01820848433826852,0.043802336905302997
279,0.00764839111159054,0.03325631004199574,0.3801041669776535,0.23006213678236737,0.1430228084569784,0.01698973623472743,0.019402024660120285,0.025170296523121645,0.021593404492529025,0.12275072471891613
280,0.007669475721929476,0.4733541706130652,0.22912056001504089,0.07195220934968817,0.028953757187191183,0.0058440413191074075,0.008752835682130594,0.15131925397845813,0.006933103776062953,0.01610059235732609
281,0.041721325916989606,0.005767945436149713,0.12299612989562016,0.027725474000018836,0.00755046313977373,0.2781557257018381,0.02368973842556041,0.4442419532482784,0.005999440105384912,0.042151804130386196
282,0.10044309501606097,0.6629220235376929,0.11363324000862221,0.004425650564498021,0.038908634596920566,0.020044066305008913,0.013334572689010754,0.00787106754493569,0.015912327844467115,0.022505321892782846
283,0.12795769412347294,0.009068521184963966,0.2617401308801759,0.0056142295784593725,0.0500285744636831,0.12825994944842367,0.07946590600927671,0.26010447230564465,0.05636858520833879,0.021391936797560934
284,0.2998956988988177,0.04366824898273663,0.03418334018505319,0.0070378400046231275,0.16067514172239156,0.005542327980919008,0.14468419256668413,0.11970828354468736,0.17278549622013922,0.011819429893948019
285,0.26508234840607103,0.3334959852522267,0.16717622935114845,0.004926698551791829,0.005858560680567837,0.03238760367416186,0.05662011793520179,0.04646330009843586,0.022196310417134317,0.06579284563326032
286,0.011357512203943404,0.10461927495881629,0.30823056062603404,0.13292792173977805,0.02110009574720209,0.03656415581089002,0.010578065317672906,0.02567129472521356,0.025672795393623937,0.32327832347682567
287,0.0656918258811325,0.018816397235494508,0.5023535743591244,0.0617426128370703,0.0501209596689883,0.013755607673279538,0.055133984691506085,0.1698726496182048,0.021244426679921113,0.04126796135527831
288,0.27792276517707626,0.013184296332821348,0.042762272628303614,0.38362229361418393,0.030198600362681485,0.003753525461934019,0.021748618307790884,0.01866837584890154,0.01562025807305055,0.1925189941932564
289,0.16500620848952113,0.09514945991918736,0.1740391701628324,0.007792146867278477,0.015799187094781713,0.010340386548251493,0.4129422198500182,0.04507989068577855,0.007930797068491603,0.06592053331385898
290,0.04185631231094262,0.03136090749741526,0.08355406297368821,0.017107612059481747,0.0501899100594969,0.08654818126314766,0.4645610779969456,0.04650482167420513,0.05310453067400061,0.12521258349067618
291,0.11789585920863234,0.2922148756963604,0.024637983636269036,0.007562692752293556,0.05068485051784364,0.002759006994788274,0.33388847545681083,0.018990717579796958,0.031081455220714718,0.12028408293649025
292,0.0125704160186271,0.0979332195837106,0.30539943600936814,0.08336752556056092,0.01074524223438993,0.45532305619159924,0.009408653226670517,0.008105671840294433,0.007945166107775221,0.009201613227003908
293,0.023730215978045144,0.007632521526476465,0.02013194875176948,0.6305946496198238,0.06496631268550496,0.06198104882432953,0.01659665739027456,0.004110847940895175,0.01572571253980256,0.15453008474307836
294,0.017191509022264916,0.049275391113249405,0.3512306983633353,0.04270136335552385,0.09215698461267688,0.004564568928975321,0.07079871300027052,0.1955221425645533,0.08244221226607013,0.0941164167730803
295,0.2558390019821268,0.10115312501917638,0.28762646272242764,0.010664467469578175,0.007071759295682562,0.15334076870655564,0.07743017259455276,0.03244559732924286,0.035925497204437176,0.038503147676219984
296,0.007678334949245364,0.43138767375732745,0.1324453664177327,0.007035284926380636,0.12975762538723445,0.007591767363355275,0.10060502555721439,0.06025753542206686,0.10977263516459566,0.013468751054847197
297,0.11220565562362766,0.06883763525487113,0.17911349129920554,0.5032965948409452,0.02982248931908621,0.0067053895962682734,0.014476244734823273,0.039014914552444074,0.010771401368856811,0.035756183409871696
298,0.11226489164749598,0.09427193920866042,0.2683966909935855,0.005924357430260038,0.03377225196257383,0.06358141723673036,0.19434864133364638,0.007736417844954425,0.04695754928720188,0.17274584305489118
299,0.12294438721874762,0.057199796972868554,0.14648497757456158,0.01291087052784959,0.20853477205075457,0.01908563442413167,0.330694079695223,0.07938098199092121,0.015224066811263785,0.007540432733678342
300,0.39889491170304875,0.033549103150238756,0.05450600494399366,0.12246399305978937,0.01706712702396929,0.09168166866754825,0.1790853268604536,0.027236637527226094,0.007993363319037276,0.067521863744695
